wavelength,coeff
475.00317,0.9959731214884155
475.01859,0.9959006385058015
475.03397,0.9958283732221774
475.04938,0.9957559966845811
475.06476,0.9956837906782975
475.08017,0.9956114734971279
475.09555,0.9955393266952784
475.11096,0.9954670687975467
475.12634,0.9953949811273456
475.14175,0.9953227824401841
475.15714,0.995250707005907
475.17255,0.9951785674757633
475.18793,0.9951065978701227
475.20334,0.9950345174051461
475.21875,0.9949624664742943
475.23413,0.9948905852411679
475.24954,0.9948185932667264
475.26492,0.9947467708391243
475.28033,0.9946748377487618
475.29572,0.9946030274036888
475.31113,0.9945311531442786
475.32651,0.9944594481304849
475.34192,0.9943876326108175
475.3573,0.9943159861864794
475.37271,0.9942442293345766
475.38809000000003,0.9941726414279138
475.4035,0.9941009431719153
475.41888,0.9940294137112655
475.4343,0.9939577274998104
475.44968,0.9938862564325744
475.46509000000003,0.993814675172241
475.48047,0.9937432624080202
475.49588,0.993671739528685
475.51125999999994,0.9936003849961667
475.52667,0.9935289204264373
475.54208,0.9934574850131481
475.55745999999994,0.9933862177230259
475.57288,0.9933147942031246
475.58826,0.9932435849857398
475.60367,0.9931722659256139
475.61905,0.993101114691194
475.63446,0.9930298536916552
475.64984000000004,0.9929587603694087
475.66525,0.9928875573595841
475.68063,0.9928165218788354
475.69604000000004,0.9927453767879694
475.71143,0.9926743529381831
475.72684000000004,0.9926032657144108
475.74222000000003,0.9925323457238177
475.75763,0.9924613162778142
475.77300999999994,0.9923904539173566
475.78842000000003,0.99231948217871
475.8038,0.9922486773781706
475.81920999999994,0.9921777632765837
475.83459000000005,0.992107015965858
475.85000999999994,0.9920361134596161
475.86542000000003,0.9919652857287439
475.8808,0.9918946245681113
475.89620999999994,0.9918238542989979
475.91159000000005,0.9917532504533613
475.92699999999996,0.9916825375761077
475.94237999999996,0.9916119909757616
475.95779000000005,0.9915413354205804
475.97317999999996,0.9914708001733414
475.98859000000004,0.9914002018891446
476.00397000000004,0.9913297695892493
476.01937999999996,0.9912592284878727
476.03475999999995,0.991188853224804
476.05017000000004,0.9911183692367991
476.06555,0.9910480509413017
476.08095999999995,0.9909776239973357
476.09634000000005,0.9909073626002649
476.11175999999995,0.9908369469752344
476.12714000000005,0.9907667424260059
476.14255,0.9906964293810321
476.15792999999996,0.9906262815922581
476.17334000000005,0.990556025383968
476.18875,0.990485797595837
476.20412999999996,0.9904157348463478
476.21954000000005,0.9903455637915789
476.23492000000005,0.9902755576306964
476.25034000000005,0.990205397750492
476.26572000000004,0.9901354481280322
476.28112999999996,0.9900653903523084
476.29650999999996,0.9899954971814827
476.31192000000004,0.9899254959332711
476.3273,0.9898556591457693
476.34270999999995,0.9897857143566837
476.35809000000006,0.9897159338843057
476.3735,0.989646045486066
476.38889000000006,0.9895762759355091
476.4043,0.9895064438782307
476.41967999999997,0.9894367758501773
476.43509000000006,0.9893670000474969
476.45047,0.9892973881306054
476.46587999999997,0.9892276685145762
476.48125999999996,0.9891581126410854
476.49667,0.9890884491438693
476.51207999999997,0.9890188137079602
476.52747,0.9889492966387858
476.54287999999997,0.9888797172382844
476.55825999999996,0.9888103012228949
476.57367,0.9887407777720321
476.58905,0.9886714175636817
476.60445999999996,0.9886019499949988
476.61984,0.9885326455264147
476.63525,0.9884632337725632
476.65063,0.9883939849765819
476.66605,0.9883245839722311
476.68143,0.988255390799846
476.69684000000007,0.9881860904921139
476.71222,0.9881169528583056
476.72763,0.9880477081639844
476.74300999999997,0.9879786260019114
476.75842,0.987909436854082
476.7738,0.9878404100970106
476.78922,0.9877712315750119
476.8046,0.9877022601742775
476.82000999999997,0.9876331819370959
476.83542,0.9875641314083747
476.8508,0.9874952429173737
476.86620999999997,0.9874262477017235
476.88159,0.987357414382941
476.897,0.9872884744139248
476.91238,0.9872196962011097
476.9278,0.9871507667200032
476.94318,0.9870820435648727
476.95859,0.9870132139081284
476.97397,0.9869445457267529
476.98938,0.98687577111795
477.00476,0.9868071578443935
477.02017,0.9867384382175195
477.03555,0.9866698797859511
477.05096,0.9866012150750988
477.06635,0.9865326668879487
477.08176,0.9864640570451211
477.09714,0.9863956081182135
477.11255,0.986327053059887
477.12793,0.9862586587780844
477.14334,0.98619015843867
477.15875,0.9861216854607726
477.17413,0.986053373050569
477.18954,0.9859849546933608
477.20493,0.9859166523927754
477.22034,0.9858482886086327
477.23572,0.9857800851144202
477.25113,0.9857117758203885
477.26651,0.985643626677696
477.28192,0.9855753718086547
477.2973,0.9855072769525383
477.31271,0.9854390764434675
477.32809000000003,0.985371035809087
477.34351,0.9853028453818171
477.35889000000003,0.9852348589220173
477.3743,0.9851667669558497
477.38968,0.9850988345883945
477.40509000000003,0.9850307967877434
477.42047,0.9849629184481025
477.43588,0.984894934748361
477.45126,0.9848271103721062
477.46667,0.9847591807087726
477.48209,0.9846912340105379
477.49747,0.9846234905024942
477.51288,0.984555641816825
477.52826,0.9844879521114916
477.54367,0.9844201573013698
477.55905,0.9843525213346765
477.57446,0.9842847803359565
477.58984000000004,0.9842171980439336
477.60526,0.9841494668770627
477.62064000000004,0.9840819382132453
477.63605,0.9840143046627283
477.65143,0.9839468295459284
477.66684000000004,0.9838792496149669
477.68222000000003,0.9838118279815183
477.69763,0.9837443016063767
477.71300999999994,0.9836769333927157
477.72842,0.9836094605097548
477.7438,0.9835421456524169
477.75922,0.9834746824563187
477.7746,0.9834074209092405
477.79000999999994,0.9833400548374531
477.80542,0.9832727154504688
477.8208,0.983205533750115
477.83620999999994,0.9831382476333215
477.85159000000004,0.9830711190679076
477.86699999999996,0.9830038861581181
477.88239000000004,0.9829367670610951
477.8978,0.9828695873124725
477.91317999999995,0.9828025648452079
477.92859000000004,0.9827354381774969
477.94397000000004,0.9826684686564114
477.95937999999995,0.9826013950067269
477.97475999999995,0.9825344783691063
477.99017000000003,0.9824674576746589
478.00555,0.982400593857888
478.02097000000003,0.9823335826072125
478.03635,0.9822667715659
478.05175999999994,0.9821998566111108
478.06714000000005,0.9821330982656928
478.08255,0.9820662360783524
478.09792999999996,0.9819995303665089
478.11334000000005,0.9819327208842271
478.12875,0.9818659377567532
478.14412999999996,0.9817993109042185
478.15955,0.9817325370935264
478.17492999999996,0.9816659627362001
478.19034000000005,0.9815992847868843
478.20572000000004,0.9815327628457367
478.22112999999996,0.9814661373838275
478.23650999999995,0.9813996677969782
478.25192000000004,0.9813330947605268
478.2673,0.9812666774661952
478.28270999999995,0.9812001567933475
478.2981,0.9811337485880932
478.31350999999995,0.9810672802340686
478.32889000000006,0.981000967356748
478.3443,0.9809345512428927
478.35967999999997,0.9808682904733058
478.37509000000006,0.9808019265380549
478.39047,0.9807357178148093
478.40587999999997,0.980669405996699
478.42125999999996,0.9806032492584945
478.43667999999997,0.9805369465067091
478.45209000000006,0.9804707127914886
478.46747,0.9804046339582356
478.48287999999997,0.980338452206864
478.49825999999996,0.9802724252057788
478.51367,0.9802062953571271
478.52905,0.9801403201272497
478.54445999999996,0.9800742421202839
478.55984000000007,0.9800083186007464
478.57525999999996,0.9799422495365893
478.59064000000006,0.9798763776833871
478.60605,0.9798104031938683
478.62143,0.9797445829295409
478.63684000000006,0.9796786600991627
478.65222,0.9796128913631297
478.66763,0.9795470201312443
478.68300999999997,0.9794813028630198
478.69843,0.9794154404651105
478.71380999999997,0.9793497746209902
478.72922,0.97928400642122
478.7446,0.9792183919242008
478.76000999999997,0.9791526751415169
478.77542,0.9790869840697862
478.7908,0.9790214465055247
478.80620999999996,0.9789558067604794
478.82159,0.9788903203929593
478.83700999999996,0.9788246893605071
478.85239,0.9787592541463597
478.8678,0.9786937168910007
478.88318,0.9786283327537353
478.89859,0.9785628466449279
478.91397,0.9784975135247636
478.92938,0.9784320785026561
478.94476,0.978366796339906
478.96017,0.9783014123447424
478.97556,0.9782361386750312
478.99097,0.9781708056636897
479.00635,0.9781056252535794
479.02176,0.9780403431499288
479.03714,0.977975213518709
479.05255,0.9779099822632705
479.06793,0.9778449033516249
479.08334,0.9777797228850134
479.09875,0.9777145678152871
479.11414,0.9776495226402848
479.12955,0.9775844182869089
479.14493,0.9775194659563361
479.16034,0.9774544122436797
479.17572,0.9773895104257542
479.19113,0.9773245072947536
479.20651,0.9772596559305741
479.22192,0.9771947033222594
479.2373,0.9771299023530148
479.25272,0.9770649580997997
479.2681,0.9770002074831101
479.28351,0.9769353557599825
479.29889000000003,0.9768706554208629
479.3143,0.976805854044039
479.32968,0.9767412039239517
479.34509,0.9766764528348255
479.36047,0.9766118528753259
479.37589,0.9765471100372605
479.39127,0.9764825601962566
479.40668,0.9764179095233602
479.42209,0.9763532839383673
479.43747,0.9762888091658166
479.45288,0.9762242336640734
479.46826,0.9761598088482165
479.48367,0.976095283371521
479.49905,0.976030908454318
479.51447,0.975966391112636
479.52985,0.9759020660523156
479.54526,0.9758376404676902
479.56064000000003,0.9757733651901948
479.57605,0.975708989456549
479.59143,0.9756447639041107
479.60684000000003,0.9755804379636072
479.62222,0.9755162620785445
479.63763,0.9754519858734336
479.65302,0.9753878179116241
479.66843,0.9753235914003716
479.68380999999994,0.9752595146934608
479.69922,0.9751953378023537
479.7146,0.9751313105902919
479.73000999999994,0.97506718326185
479.74542,0.9750030807173288
479.7608,0.9749391276641414
479.77620999999994,0.9748750745962017
479.7916,0.9748111293528321
479.80701,0.9747471257202549
479.82239000000004,0.9746832713293152
479.8378,0.9746193170588696
479.85318,0.9745555119054665
479.86859000000004,0.9744916069400699
479.88397000000003,0.9744278509672758
479.89938,0.9743639952499322
479.91475999999994,0.974300288400907
479.93018,0.974236440476775
479.94555999999994,0.974172782710694
479.96097000000003,0.9741090253347715
479.97635,0.9740454165790221
479.99175999999994,0.9739817082806771
480.00714000000005,0.9739181484786802
480.02255,0.9738544892012672
480.03792999999996,0.9737909782965349
480.05334000000005,0.9737273679834937
480.06875999999994,0.9736637409005273
480.08414000000005,0.9736003032755702
480.09955,0.9735367663428999
480.11492999999996,0.9734733774743128
480.13034000000005,0.9734098893649561
480.14572000000004,0.9733465491965513
480.16112999999996,0.973283109854256
480.17650999999995,0.9732198183299332
480.19192999999996,0.9731563865704034
480.20730999999995,0.9730931436499175
480.22272000000004,0.9730298016891175
480.2381,0.9729666073007517
480.25350999999995,0.9729033139387503
480.26889000000006,0.9728401680266584
480.2843,0.9727769232075465
480.29967999999997,0.972713825715973
480.31509000000005,0.9726506293839244
480.33047,0.9725875802571973
480.34589000000005,0.9725243913858187
480.36127,0.9724613905840308
480.37667999999996,0.9723982910746869
480.39209000000005,0.9723352157558675
480.40747000000005,0.9722722873373809
480.42287999999996,0.9722092603108731
480.43825999999996,0.9721463800630058
480.45367000000005,0.9720834012733666
480.46905999999996,0.9720205282954998
480.48447000000004,0.9719575977030155
480.49985,0.9718948136462024
480.51525999999996,0.9718319311799457
480.53064000000006,0.9717691951281172
480.54605,0.9717063607329028
480.56143,0.9716436726310246
480.57684000000006,0.9715808862517487
480.59222,0.9715182460448673
480.60764000000006,0.9714554669215069
480.62302,0.9713928745702836
480.63842999999997,0.9713301840734719
480.65380999999996,0.9712676395075756
480.66922,0.9712049968618842
480.6846,0.9711425000266144
480.70000999999996,0.9710799051772805
480.71542,0.971017334228872
480.7308,0.9709549089103607
480.74622,0.9708923451108822
480.7616,0.970829967402032
480.77700999999996,0.9707674918432145
480.79239,0.9707051616741494
480.8078,0.9706427337206202
480.82318,0.9705804510370156
480.83859,0.9705180706343853
480.85397,0.9704558353819964
480.86938,0.9703935024759562
480.88477,0.970331274174066
480.90018,0.9702689887257913
480.91555999999997,0.9702068481887934
480.93097,0.9701446101287239
480.94635,0.9700825168606884
480.96175999999997,0.9700203261347627
480.97714,0.9699582800817758
480.99255,0.969896136636016
481.00793,0.9698341377442448
481.02335,0.969772001236369
481.03875999999997,0.9697099286481303
481.05414,0.9696480004356315
481.06955,0.9695859749929281
481.08493,0.9695240938073784
481.10034,0.9694621154565186
481.11572,0.9694002812443715
481.13113,0.9693383499317444
481.14651,0.9692765626395345
481.16193,0.9692146381606903
481.17731,0.9691528977502459
481.19272,0.9690910603688146
481.2081,0.9690293667716026
481.22351,0.9689675762680435
481.23889,0.9689059294308411
481.2543,0.96884418575187
481.26968,0.9687825856215374
481.2851,0.9687208486846122
481.30048,0.9686592952232304
481.31589,0.9685976450490604
481.33127,0.9685361381884878
481.34668,0.9684745346795163
481.36209,0.9684129545059821
481.37747,0.9683515174701105
481.39288,0.9682899838823316
481.40826,0.9682285933151418
481.42368,0.9681670663670825
481.43906,0.9681057222309395
481.45447,0.9680442816713063
481.46985,0.9679829838985059
481.48526,0.9679215897663208
481.50064000000003,0.9678603383043208
481.51605,0.9677989905469766
481.53143,0.9677377853433166
481.54684000000003,0.9676764839082895
481.56223,0.9676152851528095
481.57764000000003,0.9675540300026728
481.59302,0.9674929171736016
481.60843,0.9674317082409528
481.62380999999993,0.9673706415132919
481.63922,0.9673094787458429
481.6546,0.9672484580674443
481.67001,0.9671873414129878
481.68542,0.9671262478179133
481.70081,0.9670652565151743
481.71622,0.9670042089698443
481.7316,0.9669433032242425
481.74701,0.9668823016616841
481.76239000000004,0.9668214417834102
481.7778,0.9667604861516902
481.79318,0.9666996720889499
481.80859000000004,0.9666387623362126
481.82397000000003,0.9665779940372905
481.83939000000004,0.9665170906228168
481.85477000000003,0.966456368050913
481.87018,0.966395549915745
481.88555999999994,0.9663348730044438
481.90097000000003,0.9662741005931433
481.91635,0.9662134692909624
481.93175999999994,0.9661527425519834
481.94714000000005,0.9660921568075178
481.96255,0.9660314756893948
481.97794000000005,0.9659708960957443
481.99335,0.9659102605618787
482.00875999999994,0.9658496478156657
482.02414000000005,0.9657891757779623
482.03955,0.9657286085242359
482.05492999999996,0.9656681818648949
482.07034000000004,0.9656076600524545
482.08572000000004,0.9655472787204173
482.10114000000004,0.9654867630605958
482.11652000000004,0.9654264270195757
482.13192999999995,0.9653659959511457
482.14730999999995,0.965305705135525
482.16272000000004,0.9652453193552345
482.1781,0.9651850737141834
482.19350999999995,0.9651247331711432
482.20889000000005,0.9650645326539066
482.2243,0.9650042372973028
482.23969000000005,0.9649440427477518
482.2551,0.964883792541496
482.27047999999996,0.9648236821345498
482.28589000000005,0.9647634770133133
482.30127000000005,0.9647034115783603
482.31667999999996,0.9646432514915569
482.33209000000005,0.9645831139249371
482.34747000000004,0.9645231158752655
482.36287999999996,0.9644630232673166
482.37827000000004,0.9644030310896349
482.39367999999996,0.9643429834045352
482.40905999999995,0.9642830750111138
482.42447000000004,0.9642230721839463
482.43985,0.9641632085360459
482.45525999999995,0.964103250516565
482.47064000000006,0.9640434315640726
482.48605,0.9639835183021054
482.50142999999997,0.9639237439949848
482.51685,0.9638638365972394
482.53222999999997,0.9638041069000033
482.54764000000006,0.9637442830173442
482.56302,0.9636845978656124
482.57842999999997,0.963624818590384
482.59380999999996,0.9635651779343452
482.60922,0.9635054432166738
482.6246,0.9634458470065873
482.64000999999996,0.9633861567966733
482.65542999999997,0.9633264501305892
482.67080999999996,0.9632669205323399
482.68622,0.9632072970269081
482.7016,0.9631478117505472
482.71700999999996,0.9630882326286602
482.73239,0.9630287916247076
482.7478,0.9629692568368244
482.76318,0.9629098600558722
482.77859000000007,0.962850369552527
482.79398,0.9627909783616435
482.80939000000006,0.9627315321078027
482.82477,0.9626722236392486
482.84018,0.9626128215712174
482.85555999999997,0.9625535571778684
482.87097,0.9624941992464009
482.88635,0.9624349788791434
482.90175999999997,0.9623756650350662
482.91714,0.9623164886448587
482.93255999999997,0.9622571803843131
482.94794,0.9621980479364485
482.96335,0.9621388221342058
482.97875999999997,0.9620796183296305
482.99414,0.962020551703564
483.00955,0.9619613918148092
483.02493,0.9619023689946836
483.04034,0.9618432529729029
483.05573,0.9617842355692154
483.07114,0.9617251633798621
483.08652,0.9616662280397366
483.10193,0.9616071996198685
483.11731,0.9615483079397434
483.13272,0.9614893232407314
483.1481,0.9614304751721086
483.16351,0.9613715341453991
483.17889,0.9613127296398518
483.19431,0.9612537940237942
483.20969,0.9611950330470929
483.2251,0.9611361792337487
483.24048,0.9610774617234715
483.25589,0.961018651437172
483.27127,0.9609599773451067
483.28668,0.9609012105375849
483.30209,0.960842465472531
483.31747,0.960783856438649
483.33289,0.9607251166939021
483.34827,0.9606665509720463
483.36368,0.9606078926859399
483.37906,0.9605493702140778
483.39447,0.9604907552383273
483.40985,0.9604322759685673
483.42526,0.9603737042552214
483.44064000000003,0.960315268139743
483.45605,0.9602567396409241
483.47144000000003,0.96019830867213
483.48685,0.9601398233540416
483.50223,0.9600814734179206
483.51764000000003,0.9600230312187982
483.53302,0.9599647242939034
483.54843,0.9599063251660778
483.56381,0.9598480612048691
483.57922,0.9597897051007446
483.5946,0.9597314840557528
483.61002,0.9596731330936853
483.62543,0.9596148414708762
483.64081,0.9595566847461261
483.65622,0.9594984360282933
483.6716,0.9594403221013533
483.68701,0.9593821162411438
483.70239000000004,0.9593240450647883
483.7178,0.9592658820149207
483.73318,0.9592078535419952
483.7486,0.959149695546244
483.76398,0.9590917097435074
483.77939000000003,0.9590336321866172
483.79477,0.9589756889931906
483.81018,0.9589176541051944
483.82555999999994,0.9588597534741291
483.84097,0.9588017612080222
483.85635,0.9587439030924401
483.87177,0.9586859158029514
483.88715,0.9586281001698261
483.90255999999994,0.9585701930205632
483.91794000000004,0.958512419809353
483.93335,0.9584545551413629
483.94875999999994,0.9583967117171541
483.96414000000004,0.9583390020719474
483.97955,0.9582812010589179
483.99492999999995,0.9582235337190503
484.01035,0.958165737596177
484.02572999999995,0.9581081125288613
484.04114000000004,0.9580503962121154
484.05652000000003,0.9579928133571868
484.07193,0.9579351393119294
484.08730999999995,0.957877598623022
484.10272000000003,0.9578199668028307
484.1181,0.9577624682336447
484.13350999999994,0.9577048785921662
484.1489,0.9576473847453731
484.16430999999994,0.9575898372499957
484.17969000000005,0.9575324227952718
484.1951,0.9574749173860844
484.21047999999996,0.9574175449125804
484.22589000000005,0.9573600815434314
484.24127000000004,0.9573027510051174
484.25667999999996,0.9572453296299247
484.27209000000005,0.9571879292548846
484.28747999999996,0.9571306243252083
484.30289000000005,0.9570732658887099
484.31827000000004,0.957016040021379
484.33367999999996,0.9569587234638836
484.34905999999995,0.9569015393711374
484.36447000000004,0.9568442646467947
484.37985,0.9567871222829064
484.39525999999995,0.9567298893459373
484.41064000000006,0.9566727886652469
484.42605999999995,0.9566155603636719
484.44144000000006,0.9565585013341046
484.45685,0.9565013518483328
484.47222999999997,0.9564443344108312
484.48764000000006,0.9563872265754718
484.50302,0.9563302506845748
484.51842999999997,0.95627318445411
484.53380999999996,0.9562162500644246
484.54922,0.9561592253934071
484.56460999999996,0.9561022954748322
484.58002,0.9560453123313544
484.59542999999996,0.9559883499481043
484.61080999999996,0.9559315191468694
484.62622000000005,0.9558745982096952
484.6416,0.9558178087512773
484.65700999999996,0.9557609292149617
484.67239000000006,0.9557041810542615
484.68780999999996,0.9556473059964086
484.70319000000006,0.9555905991017862
484.7186,0.9555338022452057
484.73398,0.9554771365582905
484.74939000000006,0.955420380967292
484.76477,0.955363756443183
484.78018,0.9553070420728121
484.79555999999997,0.9552504586666726
484.81097,0.9551937854720395
484.82635,0.9551372431390993
484.84177,0.9550805743318533
484.85715,0.9550240730407253
484.87255999999996,0.9549674820764914
484.88794,0.9549110217692014
484.90335,0.9548544718464101
484.91875999999996,0.9547979424475713
484.93414,0.9547415435524018
484.94955,0.9546850551280623
484.96494,0.9546286604683217
484.98035,0.9545722129872315
484.99573,0.9545158958058984
485.01114,0.9544594892102889
485.02652,0.9544032128126746
485.04193,0.9543468470581442
485.05731,0.9542906113999629
485.07272,0.9542342864421675
485.0881,0.9541780914791969
485.10352,0.9541217707560122
485.1189,0.9540656164572907
485.13430999999997,0.9540093729734198
485.14969,0.9539532592816422
485.1651,0.9538970564618561
485.18048,0.9538409833329936
485.19589,0.9537848211332097
485.21127,0.9537287885232949
485.22668,0.9536726668994912
485.2421,0.9536165291677258
485.25748,0.9535605572867621
485.27289,0.9535044964774053
485.28827,0.9534485650057147
485.30368,0.9533925446625298
485.31906,0.9533366535563668
485.33447,0.9532806736355558
485.34985,0.9532248228512394
485.36526,0.9531688833090657
485.38065,0.953113036521803
485.39606,0.9530571373276876
485.41144,0.9530013670693325
485.42685,0.9529455081665592
485.44223,0.9528897780993685
485.45764,0.9528339594443914
485.47302,0.9527782695249353
485.48843,0.9527224910742704
485.50381,0.9526668412591802
485.51923,0.9526110668057204
485.53461,0.9525554570646964
485.55002,0.9524997589054771
485.56543,0.9524440808083002
485.58081,0.9523885310972598
485.59622,0.9523328930526598
485.6116,0.9522773832946547
485.62701,0.9522217852594276
485.6424,0.9521662793516307
485.65781,0.9521107212956094
485.67319000000003,0.9520552913274162
485.6886,0.9519997731945351
485.70398,0.9519443830502854
485.71939000000003,0.9518889047975272
485.73477,0.9518335544343198
485.75018,0.9517781160187324
485.76555999999994,0.9517228053937253
485.78098,0.9516673708290879
485.79635999999994,0.9516120999123892
485.81177,0.9515567410554223
485.82715,0.9515015097914148
485.84255999999993,0.951446190643108
485.85794000000004,0.9513909989891349
485.87335,0.9513357195067779
485.88876,0.9512804598607032
485.90414000000004,0.9512253275611902
485.91956,0.9511700716896253
485.93494000000004,0.9511149789065749
485.95035,0.9510597984347466
485.96573,0.9510047451128806
485.98114000000004,0.9509496041579689
485.99652000000003,0.9508945902549044
486.01193,0.9508394887744746
486.02730999999994,0.9507845142478903
486.04272000000003,0.9507294521995687
486.05810999999994,0.9506744812950007
486.07352000000003,0.9506194586492601
486.0889,0.950564562761669
486.10430999999994,0.9505095794634584
486.11969000000005,0.9504547228257326
486.1351,0.9503997788328588
486.15047999999996,0.9503449614029197
486.16589000000005,0.9502900566732515
486.18127000000004,0.9502352784090782
486.19669000000005,0.9501803773030795
486.2121,0.9501255314211664
486.22747999999996,0.9500708118587203
486.24289000000005,0.9500160051349129
486.25827000000004,0.9499613246334119
486.27367999999996,0.9499065570257887
486.28905999999995,0.9498519155434233
486.30447000000004,0.9497971870101245
486.31985,0.9497425845051447
486.33527000000004,0.9496878595210865
486.35065,0.9496332959644403
486.36605999999995,0.9495786454670979
486.38144000000005,0.9495241208045007
486.39685,0.9494695092562399
486.41222999999997,0.9494150234461223
486.42764000000005,0.9493604508053194
486.44302000000005,0.9493060038061678
486.45844000000005,0.9492514346490105
486.47382000000005,0.949197026431955
486.48922999999996,0.94914253149404
486.50460999999996,0.949088162005089
486.52002000000005,0.9490337058501052
486.53542999999996,0.9489792690899376
486.55080999999996,0.9489249576344836
486.56622000000004,0.9488705595951675
486.5816,0.948816286764569
486.59702000000004,0.9487618921357083
486.6124,0.9487076579013005
486.62780999999995,0.948653337192396
486.64319000000006,0.9485991415005095
486.6586,0.9485448593887253
486.67398,0.9484907021982896
486.68939000000006,0.9484364586425013
486.70477,0.9483823399125042
486.72017999999997,0.9483281348716491
486.73557,0.9482740194046219
486.75097999999997,0.9482198528501821
486.76635999999996,0.9481658109307094
486.78177,0.9481116828092357
486.79715,0.9480576792274958
486.81255999999996,0.9480035894980985
486.82794,0.9479496242133088
486.84335,0.9478955728351556
486.85875999999996,0.9478415406359953
486.87415,0.9477875976944743
486.88955999999996,0.9477336037978281
486.90494,0.9476797341083751
486.92035,0.9476257784611152
486.93573,0.9475719469263019
486.95114,0.947518029487796
486.96652,0.9474642360671003
486.98193,0.9474103567967782
486.99730999999997,0.9473566014497364
487.01273,0.9473027253741825
487.02810999999997,0.9472490080727326
487.04352,0.9471952050296537
487.0589,0.947141525721087
487.07430999999997,0.9470877607248078
487.08969,0.9470341193688314
487.1051,0.9469803923790079
487.12048,0.9469267889353852
487.13589,0.9468730999117321
487.15128,0.946819499518365
487.16669,0.9467658484329633
487.1821,0.9467122163139141
487.19748,0.9466587075062034
487.21289,0.9466051132528263
487.22827,0.9465516422170588
487.24368,0.9464980857892653
487.25906,0.9464446524854608
487.27448,0.9463910991195433
487.28986,0.9463377035200121
487.30527,0.9462842226356047
487.32065,0.9462308646882307
487.33606,0.9461774215094721
487.35144,0.9461241011744436
487.36685,0.9460706956614727
487.38223,0.9460174128990329
487.39764,0.945964045012044
487.41302,0.9459107997824939
487.42844,0.9458574348802506
487.44382,0.9458042271561177
487.45923,0.9457509344140902
487.47461,0.9456977641436025
487.49002,0.9456445089084654
487.50543,0.9455912724301796
487.52081,0.9455381582842616
487.53622,0.945484959253494
487.55161,0.945431847958275
487.56702,0.9453786863476725
487.5824,0.9453256468842731
487.59781,0.9452725226422367
487.61319000000003,0.9452195204549912
487.6286,0.9451664335421351
487.64398,0.9451134685917614
487.65939000000003,0.9450604189687517
487.67477,0.9450074912160242
487.69019000000003,0.944954444448354
487.70557,0.9449015538661614
487.72098,0.944848578717151
487.73636,0.9447957252543006
487.75177,0.944742787277459
487.76715,0.9446899708948882
487.78256,0.9446370700511069
487.79794000000004,0.9445842907098079
487.81335,0.9445314269600292
487.82877,0.9444785474738981
487.84415,0.9444258236514993
487.85956,0.9443730154996698
487.87494000000004,0.9443203286212297
487.89035,0.944267557465968
487.90573,0.9442149074926717
487.92114000000004,0.9441621732951144
487.93652000000003,0.9441095601881989
487.95193,0.9440568629095342
487.96732000000003,0.9440042524514352
487.98273,0.9439515920648784
487.99810999999994,0.9438990525865971
488.01352,0.9438464290414622
488.0289,0.9437939263135868
488.04430999999994,0.9437413395712267
488.05969000000005,0.943688873555211
488.0751,0.9436363235770301
488.09047999999996,0.9435838942343827
488.1059,0.9435313469104187
488.12127999999996,0.9434789542145948
488.13669000000004,0.9434264776611152
